  6240     5.07680     295.88666     296.56434     296.43866     296.17201     295.72670     293.97268     293.06090       0.33350       0.33362       0.33388       0.33399       0.33058       0.32462       5.92737       1.13641
  6288     5.12140     296.42416     297.61878     297.35207     296.72396     295.74258     294.04571     293.06822       0.33023       0.33037       0.33080       0.33185       0.33062       0.32464       7.45737       1.22582
  6336     5.16610     297.29145     297.76507     297.58863     297.11176     295.92454     294.11947     293.07561       0.32736       0.32750       0.32798       0.32947       0.33032       0.32466       6.46144       1.23665
  6384     5.21070     297.73124     298.45112     298.12930     297.39448     296.10159     294.19736     293.08405       0.32493       0.32508       0.32562       0.32746       0.32979       0.32467       6.38021       1.28662
  6432     5.25540     298.70812     298.87756     298.61084     297.93726     296.37286     294.28105     293.09283       0.32298       0.32312       0.32366       0.32566       0.32912       0.32467       5.90647       1.36097
  6480     5.30000     297.42812     299.06241     298.80078     298.13593     296.63439     294.37292     293.10200       0.34551       0.34356       0.33906       0.32969       0.32857       0.32466       6.47833       1.34850
  6528     5.30000     299.11937     299.53919     299.25939     298.55938     296.91271     294.47305     293.11220       0.33718       0.33729       0.33742       0.33610       0.32916       0.32465       6.38956       1.44871
  6576     5.32680     299.57020     299.53409     299.30545     298.71516     297.17650     294.58099     293.12277       0.33251       0.33264       0.33297       0.33346       0.32968       0.32464       5.81332       1.48253
  6624     5.35360     298.31666     298.35099     298.41835     298.36482     297.32323     294.69228     293.13440       0.33113       0.33115       0.33127       0.33163       0.32982       0.32465       3.46116       1.28972
  6672     5.38040     294.56708     297.68029     297.64171     297.53284     297.17363     294.79573     293.14645       0.33363       0.33330       0.33258       0.33129       0.32978       0.32466       7.42682       1.10099
  6720     5.40710     297.46187     298.58791     298.34340     297.83102     297.05094     294.88300     293.15956       0.32729       0.32743       0.32796       0.32942       0.32959       0.32466       7.06268       1.27724
  6768     5.43390     298.59374     300.48397     299.97332     298.82570     297.17636     294.96383     293.17274       0.32269       0.32286       0.32362       0.32628       0.32905       0.32466       7.62540       1.43230
  6816     5.46070     298.92083     300.95401     300.62453     299.72419     297.58796     295.05337     293.18659       0.31868       0.31885       0.31969       0.32303       0.32819       0.32464       8.00670       1.46496
  6864     5.48750     299.26999     300.22749     300.03926     299.54132     297.91820     295.15679     293.20123       0.31654       0.31669       0.31745       0.32069       0.32721       0.32461       6.26314       1.44538
  6912     5.48750     298.25145     300.97097     300.62065     299.76473     298.09401     295.26457     293.21628       0.31859       0.31810       0.31752       0.31940       0.32624       0.32456       7.05130       1.45462
  6960     5.55000     298.05083     299.47550     299.53764     299.50967     298.28891     295.37520     293.23235       0.33146       0.33006       0.32685       0.32148       0.32545       0.32450       5.38404       1.35272
  7008     5.61250     296.82312     298.06679     298.16921     298.37201     298.13984     295.48054     293.24874       0.32841       0.32827       0.32779       0.32558       0.32522       0.32442       5.66969       1.21077
  7056     5.67500     296.37520     298.74642     298.62720     298.32465     297.87556     295.56618     293.26620       0.32402       0.32413       0.32446       0.32506       0.32515       0.32435       7.53843       1.24507
  7104     5.73750     297.52312     298.98582     298.86486     298.55155     297.80006     295.63749     293.28378       0.32041       0.32055       0.32111       0.32298       0.32488       0.32428       7.48765       1.31987
  7152     5.80000     298.59603     298.99247     298.85115     298.52735     297.77972     295.70188     293.30136       0.31794       0.31807       0.31867       0.32093       0.32442       0.32420       6.32490       1.34917
  7200     5.86250     298.81124     301.27285     300.68973     299.42231     297.85642     295.76214     293.31969       0.31405       0.31423       0.31515       0.31854       0.32378       0.32412       8.44840       1.50830
  7248     5.92500     300.41770     302.42014     301.90226     300.65986     298.29417     295.83172     293.33873       0.30877       0.30899       0.31022       0.31509       0.32288       0.32402       7.45807       1.59307
  7296     5.92500     299.74645     302.38514     302.07715     301.16880     298.79877     295.92128     293.35777       0.30402       0.30423       0.30563       0.31156       0.32182       0.32390       7.22658       1.51585
  7344     5.87140     299.25666     301.35025     301.24569     300.85040     299.12365     296.02571     293.37726       0.30074       0.30096       0.30236       0.30866       0.32070       0.32377       7.00406       1.43833
  7392     5.81790     298.96499     299.64321     299.76125     299.92262     299.15356     296.13172     293.39774       0.30186       0.30177       0.30228       0.30715       0.31966       0.32362       5.58502       1.35642
  7440     5.76430     297.51520     299.07155     299.11113     299.15915     298.90271     296.22388     293.41825       0.30206       0.30212       0.30279       0.30672       0.31873       0.32346       5.97597       1.26094
  7488     5.71070     298.50187     300.54858     300.21093     299.49679     298.69199     296.29682     293.43962       0.29969       0.29989       0.30103       0.30577       0.31783       0.32329       7.95348       1.43662
  7536     5.65710     298.71291     299.58228     299.62801     299.62497     298.73419     296.36182     293.46159       0.30141       0.30041       0.29975       0.30446       0.31695       0.32311       5.45699       1.36177
  7584     5.60360     297.76333     297.74364     298.00048     298.54185     298.58653     296.42129     293.48357       0.34800       0.34385       0.33324       0.31224       0.31634       0.32292       2.11189       1.21843
  7632     5.55000     296.03145     298.57731     298.44025     298.17326     298.21015     296.46458     293.50554       0.35622       0.35536       0.35248       0.33977       0.31807       0.32274       7.48195       1.22780
  7680     5.55000     298.08812     297.62513     297.82688     298.18837     298.08060     296.49425     293.52751       0.34073       0.34084       0.34089       0.33922       0.32125       0.32261       2.42585       1.19696
  7728     5.52860     296.50916     296.62199     296.80425     297.23361     297.77670     296.51244     293.54948       0.36607       0.36367       0.35790       0.34376       0.32374       0.32253       2.67647       1.11880
  7776     5.50710     296.89854     297.23497     297.17263     297.11274     297.41829     296.51215     293.57146       0.36656       0.36585       0.36410       0.35820       0.32925       0.32252       5.31362       1.22923
  7824     5.48570     297.18229     297.48120     297.45659     297.38910     297.28683     296.50035     293.59343       0.37136       0.37024       0.36729       0.35888       0.33478       0.32261       4.55202       1.24237
  7872     5.46430     296.03979     296.34733     296.54972     296.94737     297.18249     296.48556     293.61540       0.36679       0.36682       0.36652       0.36285       0.34030       0.32284       3.09305       1.07748
  7920     5.44290     296.70291     296.20020     296.28116     296.49900     296.93200     296.46248     293.63737       0.37935       0.37816       0.37518       0.36690       0.34513       0.32321       2.80733       1.12565
  7968     5.42140     294.99875     296.53207     296.51094     296.47763     296.72084     296.42898     293.65935       0.38302       0.38216       0.37995       0.37319       0.35095       0.32375       5.84569       1.10127
